label,text
0,"19. ""Negative List"" means the list, approved by the Bank, and included in the Operational Manual, specifying the activities which are not eligible for financing under Sub-projects."
0,"20. ""Operating Costs” means reasonable recurrent expenditures incurred by MGAP in connection with incremental recurrent costs associated with the implementation of the Project including, inter alia: (a) overtime compensation of MGAP's specialized staff and"
0,-19-
0,"salaries of incremental non-technical staff for the PMU, including drivers; (b) operation, leasing and maintenance of: (i) office equipment, vehicles (including fuel, repairs and spare parts); and (ii) office facilities under the Project; (c) insurance for equipment and vehicles procured under the Project; (d) office utilities associated with the functioning of the PMU; (e) communications expenses required for the implementation of the Project; (f) travel and per diem for PMU's staff; and (g) non-durable goods."
0,"21. ""Operational Manual” means the Borrower's manual dated January 3, 2015 referred to in Section I.C of Schedule 2 to this Agreement, as the same may be amended from time to time with the prior written consent of the Bank, and such term includes any schedules to such manual."
0,"22. ""OPP"" means Oficina de Planeamiento y Presupuesto, the Borrower's Office for Planning and Budget."
0,"23. ""OPYPA” means the Borrower's Office of Agricultural Programing and Policy established within MGAP."
0,"24. ""Original Loan Agreement” means the loan agreement for the Original Project between the Borrower and the Bank, dated January 17, 2012 as amended as of the Signature Date (Loan No. 8099-UY)."
0,"25. ""Original Project"" means the project described in Schedule 1 to the Original Loan Agreement."
0,"26. ""Preparation Grant” means a grant made, or to be made, to a Beneficiary out of the proceeds of the Loan, under terms and conditions set forth in the Operational Manual, to partially finance consulting' services and non-consulting services for the preparation of a Sub- project proposal."
0,"27. ""PMU” means the unit referred to in Section I.A.1 of Schedule 2 to this Agreement, or any successor thereto acceptable to the Bank."
0,"28. ""Procurement Regulations” means, for purposes of paragraph 85 of the Appendix to the General Conditions, the ""World Bank Procurement Regulations for Borrowers under Investment Project Financing”, dated July 1, 2016."
0,"29. ""Resettlement"" means the impact of an involuntary taking of land under the Project, which taking causes affected persons to have their: (a) standard of living adversely affected; or (b) right, title or interest in any house, land (including premises, agricultural and grazing land) or any other fixed or movable asset acquired or possessed, temporarily or permanently; or (c) access to productive assets adversely affected, temporarily or permanently; or (d) business, occupation, work or place of residence or habitat adversely affected, temporarily or permanently; or (e) an involuntary restriction of access to natural"
0,-20-
0,resources in legally designated parks and protected areas (including reserves) which causes an adverse impact on the livelihoods of the affected persons.
0,"30. ""Resettlement Policy Framework"" or ""RPF"" means the Borrower's framework, dated September 2017, acceptable to the Bank, published in the Borrower's website on September 26, 2017 and on the Bank's website on September 26, 2017 and included in the Operational Manual, outlining general implementation procedures, mitigation measures and monitoring procedures for Resettlement under the Project, including the procedures for preparation and implementation of resettlement action plans, when applicable, as said framework may be amended from time to time with the Bank's prior written approval."
0,"31. ""Santa Lucia River Basin” means, for purposes of the Project, the zone of approximately 12,300 square kilometers of the drainage area of the Santa Lucia river, comprising parts of the territories of the Borrower's Departments of San José, Lavalleja, Florida, Canelones and Montevideo."
0,"32. ""Selected River Basins” means the Santa Lucia River Basin and any other basin, in addition therefore, selected and agreed between the Borrower and the Bank."
0,"33. ""Signature Date” means the later of the two dates on which the Borrower and the Bank signed this Agreement and such definition applies to all references to ""the date of the Loan Agreement"" in the General Conditions."
0,"34. ""SNIA” means Sistema Nacional de Información Agropecuaria, the Borrower's agricultural information and decision support system, formally established pursuant to Article 279 of the Borrower's Law No.19,355, dated December 19, 2015 and duly published in the Borrower's Official Gazette on December 30, 2015."
0,"35. ""Soil Management Plan” means the plan required by Law No. 19,355 dated December 19, 2015, dully published in the Borrower's Official Gazette on December 30, 2015, for a farmer who expects to cultivate on more than 50 hectares, which needs to include a description of the proposed cropping sequences for each farm plot."
0,"36. ""Sub-project"" means a specific set of activities under Part 2 (b) of the Project."
0,"37. ""Sub-project Agreement” means any of the agreements referred to in Section I.B.3 of Schedule 2 to this Agreement."
0,"38. ""Sub-project Grant” means a grant made, or to be made, to a Beneficiary out of the proceeds of the Loan to partially finance works, goods, consulting services, non-consulting services and/or Training under any given Sub-project."
0,"39. ""Sub-project Preparation Agreement” means any of the agreements referred to in Section I.B.1 (b) of Schedule 2 to this Agreement."
0,-21-
0,"40. ""Training"" means reasonable expenditures (other than those expenditures for consulting services) incurred by MGAP and/or Beneficiaries for the purposes of the Project and directly related to the activities of the Project, including, inter alia, costs related to: (a) training materials; (b) travel costs and per diems for trainers and trainees; (c) scholarships and fellowships for training courses to be provided in the Borrower's territory or abroad;"
